Bluetooth	Width	Height	Thick	Weight	Memory card	OS	SoC	Wi-Fi	GPU core	CPU core	SIM type	Number of SIM cards	USB type	USB version	Position tracking	Display size	Display resolution	Display color depth	Image resolution	Video resolution	FPS	Battery type	Battery power	RAM	Storage	Price range
1	247.6	178.5	5.9	468.0	No info	iOS	apple	1	7	8	No info	nan cards	USB Type-C	version 2.0	0	11.0	4.0	24	12.2	8.3	60.0	Li-Ion	7812.0	4.0	256.0	2
1	247.6	178.5	5.9	468.0	No info	iOS	apple	1	7	8	Nano	1.0 cards	USB Type-C	version 2.0	1	11.0	4.0	24	12.2	8.3	60.0	Li-Ion	7812.0	4.0	256.0	2
1	77.4	157.5	7.9	208.0	No info	iOS	apple	1	4	6	Nano	1.0 cards	No info	version 2.0	1	6.5	3.3	24	12.2	8.3	60.0	Li-Ion	3174.0	4.0	256.0	3
1	70.9	143.6	7.7	177.0	No info	iOS	apple	1	4	6	Nano	1.0 cards	No info	version 2.0	1	5.8	2.7	24	12.2	8.3	60.0	Li-Ion	2658.0	4.0	256.0	3
1	75.7	150.9	8.3	194.0	No info	iOS	apple	1	4	6	Nano	1.0 cards	No info	version 2.0	1	6.1	1.5	24	12.2	8.3	60.0	Li-Ion	2942.0	3.0	128.0	2
1	240.0	169.5	7.5	469.0	No info	iOS	apple	1	6	4	No info	nan cards	No info	version 2.0	0	9.7	3.1	24	8.0	2.1	30.0	Li-Polymer	8827.0	2.0	32.0	0
1	240.0	169.5	7.5	478.0	No info	iOS	apple	1	6	4	Nano	1.0 cards	No info	version 2.0	1	9.7	3.1	24	8.0	2.1	30.0	Li-Polymer	8827.0	2.0	32.0	0
1	70.9	143.6	7.7	174.0	No info	iOS	apple	1	No info	6	Nano	1.0 cards	No info	version 2.0	1	5.8	2.7	24	12.2	8.3	60.0	Li-Ion	2716.0	3.0	64.0	2
1	78.1	158.4	7.5	202.0	No info	iOS	apple	1	No info	6	Nano	1.0 cards	No info	version 2.0	1	5.5	2.1	24	12.2	8.3	60.0	Li-Ion	2691.0	3.0	64.0	1
1	67.3	138.4	7.3	148.0	No info	iOS	apple	1	No info	6	Nano	1.0 cards	No info	version 2.0	1	4.7	1.0	24	12.2	8.3	60.0	Li-Ion	1821.0	2.0	64.0	1
1	305.7	220.6	6.9	677.0	No info	iOS	apple	1	2	3	Nano	1.0 cards	No info	version 3.0	1	12.9	5.6	24	12.2	8.3	30.0	Li-Polymer	10850.0	4.0	256.0	1
1	250.6	174.1	6.1	469.0	No info	iOS	apple	1	2	3	No info	nan cards	No info	version 3.0	0	10.5	3.7	24	12.2	8.3	30.0	Li-Polymer	8134.0	4.0	256.0	1
1	240.0	169.5	7.5	469.0	No info	iOS	apple	1	6	2	No info	nan cards	No info	version 2.0	0	9.7	3.1	24	8.0	2.1	30.0	Li-Polymer	8827.0	2.0	32.0	0
1	77.9	158.2	7.3	188.0	No info	iOS	apple	1	6	4	Nano	1.0 cards	No info	version 2.0	1	5.5	2.1	24	12.2	8.3	30.0	Li-Ion	2900.0	3.0	128.0	1
1	67.1	138.3	7.1	138.0	No info	iOS	apple	1	6	4	Nano	1.0 cards	No info	version 2.0	1	4.7	1.0	24	12.2	8.3	30.0	Li-Ion	1960.0	2.0	128.0	0
1	240.0	169.5	6.1	437.0	No info	iOS	apple	1	No info	2	No info	nan cards	No info	version 2.0	0	9.7	3.1	24	12.2	8.3	30.0	Li-Polymer	7306.0	2.0	128.0	1
1	58.6	123.8	7.6	113.0	No info	iOS	apple	1	6	2	Nano	1.0 cards	No info	version 2.0	1	4.0	0.7	24	12.2	8.3	30.0	Li-Polymer	1642.0	2.0	32.0	0
1	203.2	134.8	6.1	298.0	No info	iOS	apple	1	4	2	Nano	1.0 cards	No info	version 2.0	1	7.9	3.1	24	8.0	2.1	30.0	Li-Ion	5124.0	2.0	64.0	0
1	77.9	158.2	7.3	192.0	No info	iOS	apple	1	6	2	Nano	1.0 cards	No info	version 2.0	1	5.5	2.1	24	12.2	8.3	30.0	Li-Polymer	2750.0	2.0	64.0	0
1	305.7	220.6	6.9	713.0	No info	iOS	apple	1	No info	2	No info	nan cards	No info	version 2.0	0	12.9	5.6	24	8.0	2.1	30.0	Li-Polymer	10307.0	4.0	128.0	2
1	305.7	220.6	6.9	723.0	No info	iOS	apple	1	No info	2	Nano	1.0 cards	No info	version 2.0	1	12.9	5.6	24	8.0	2.1	30.0	Li-Polymer	10307.0	4.0	128.0	3
1	67.1	138.3	7.1	143.0	No info	iOS	apple	1	6	2	Nano	1.0 cards	No info	version 2.0	1	4.7	1.0	24	12.2	8.3	30.0	Li-Polymer	1715.0	2.0	64.0	0
1	240.0	169.5	6.1	444.0	No info	iOS	apple	1	8	3	Nano	1.0 cards	No info	version 2.0	1	9.7	3.1	24	8.0	2.1	30.0	Li-Polymer	8600.0	2.0	64.0	0
1	200.0	134.7	7.5	341.0	No info	iOS	apple	1	4	2	Nano	1.0 cards	No info	version 2.0	1	7.9	3.1	24	5.0	2.1	30.0	Li-Polymer	6470.0	1.0	64.0	0
1	77.8	158.1	7.1	172.0	No info	iOS	apple	1	4	2	Nano	1.0 cards	No info	version 2.0	1	5.5	2.1	24	8.0	2.1	60.0	Li-Polymer	2915.0	1.0	64.0	0
1	67.0	138.1	6.9	129.0	No info	iOS	apple	1	4	2	Nano	1.0 cards	No info	version 2.0	1	4.7	1.0	24	8.0	2.1	60.0	Li-Polymer	1810.0	1.0	32.0	0
1	241.2	185.7	9.4	662.0	No info	iOS	apple	1	4	2	Micro	1.0 cards	No info	version 2.0	1	9.7	3.1	24	5.0	2.1	30.0	Li-Polymer	11560.0	1.0	32.0	0
1	241.2	185.7	9.4	652.0	No info	iOS	apple	1	4	2	No info	nan cards	No info	version 2.0	0	9.7	3.1	24	5.0	2.1	30.0	Li-Polymer	11560.0	1.0	32.0	0
1	58.6	123.8	7.6	112.0	No info	iOS	apple	1	3	2	Nano	1.0 cards	No info	version 2.0	1	4.0	0.7	24	8.0	2.1	30.0	Li-Polymer	1440.0	1.0	32.0	0
1	241.2	185.7	9.4	652.0	No info	iOS	apple	1	4	2	No info	nan cards	No info	version 2.0	0	9.7	3.1	24	5.0	2.1	30.0	Li-Polymer	11560.0	1.0	32.0	0
1	58.6	115.2	9.3	140.0	No info	iOS	apple	1	2	2	Micro	1.0 cards	No info	version 2.0	1	3.5	0.6	24	8.0	2.1	30.0	Li-Polymer	1432.0	0.5	16.0	0
1	58.6	115.2	9.3	137.0	No info	iOS	apple	1	No info	1	Micro	1.0 cards	No info	version 2.0	1	3.5	0.6	24	4.9	0.9	30.0	Li-Polymer	1420.0	0.5	16.0	0
1	62.1	115.5	12.3	135.0	No info	iOS	samsung	1	No info	1	Mini	1.0 cards	No info	version 2.0	1	3.5	0.2	24	3.1	0.3	30.0	Li-Ion	1219.0	0.25	16.0	1
1	62.1	115.5	12.3	133.0	No info	iOS	samsung	1	No info	1	Mini	1.0 cards	No info	version 2.0	1	3.5	0.2	24	1.9			Li-Ion	1150.0	0.12	8.0	0
1	190.0	110.0	10.0	242.0	micro	Android	mediatek	1	1	2	Mini	2.0 cards	Micro USB	version 2.0	1	7.0	0.6	24	1.9	0.3		Li-Polymer	2500.0	1.0	8.0	0
1	71.8	142.5	9.2	150.0	micro	Android	qualcomm	1	No info	4	Mini	2.0 cards	Micro USB	version 2.0	1	4.5	0.5	24	5.0	0.9		Li-Ion	1600.0	1.0	4.0	1
1	77.6	170.99	9.48	240.0	No info	Android	qualcomm	1	No info	No info	Nano	2.0 cards	USB Type-C	version 3.1	1	6.59	2.5	24	48.0	8.3	60.0	Li-Polymer	6000.0	12.0	128.0	2
1	75.44	159.1	9.1	190.0	micro	Android	qualcomm	1	No info	No info	Nano	2.0 cards	USB Type-C	version 2.0	1	6.4	2.5	24	48.0	8.3	60.0	Li-Polymer	5000.0	8.0	128.0	1
1	75.5	157.9	8.5	175.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.3	2.5	24	12.0	8.3	30.0	Li-Polymer	5000.0	4.0	64.0	0
1	76.28	158.41	7.7	160.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.26	1.1	24	13.0	8.3	30.0	Li-Polymer	4000.0	4.0	32.0	0
1	71.77	147.26	8.15	140.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.45	1.0	24	13.0	2.1	30.0	Li-Polymer	3000.0	2.0	16.0	0
1	76.16	158.83	8.65	200.0	No info	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.0	2.3	24	12.0	8.3	60.0	Li-Polymer	4000.0	8.0	128.0	1
1	71.77	147.26	8.15	140.0	micro	Android	qualcomm	1	No info	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.45	1.0	24	13.0	2.1	30.0	Li-Polymer	3000.0	3.0	16.0	0
1	76.0	159.0	8.46	180.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.99	2.3	24	13.0	8.8	30.0	Li-Polymer	5000.0	4.0	32.0	0
1	75.65	153.0	7.85	155.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.2	2.4	24	12.0	8.3	60.0	Li-Polymer	3300.0	6.0	128.0	1
1	75.65	153.0	7.85	155.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.2	2.4	24	12.2	8.3	30.0	Li-Polymer	3300.0	6.0	64.0	1
1	73.0	152.6	8.8	160.0	micro	Android	mediatek	1	2	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.7	2.3	24	15.9	2.1	30.0	Li-Polymer	4130.0	3.0	16.0	0
1	72.7	152.6	8.8	160.0	micro	Android	mediatek	1	2	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.7	1.0	24	15.9	2.1	30.0	Li-Polymer	4130.0	4.0	32.0	0
1	72.64	146.56	7.62	147.0	micro	Android	qualcomm	1	No info	4	Nano	1.0 cards	USB Type-C	version 3.0	1	5.2	2.1	24	22.6	8.3	30.0	Li-Ion	3000.0	4.0	32.0	0
1	75.6	156.9	7.6	175.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.5	2.1	24	12.2	8.3	30.0	Li-Polymer	3600.0	6.0	64.0	1
1	75.24	155.2	7.5	165.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.5	2.1	24	12.2	8.3	30.0	Li-Polymer	3300.0	6.0	64.0	0
1	74.83	154.02	6.85	147.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.5	2.1	24	16.1	8.3	30.0	Li-Polymer	3000.0	4.0	64.0	0
1	75.9	155.66	7.85	144.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.5	0.9	24	15.9	2.1	30.0	Li-Polymer	3000.0	4.0	64.0	0
1	76.6	154.5	8.85	200.0	micro	Android	mediatek	1	2	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.5	0.9	24	13.0	2.1	30.0	Li-Polymer	5000.0	3.0	32.0	0
1	76.9	154.0	8.9	181.0	micro	Android	qualcomm	1	No info	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.5	0.9	24	13.0	2.1	30.0	Li-Polymer	5000.0	3.0	32.0	0
1	71.26	144.26	9.1	161.0	micro	Android	mediatek	1	1	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.0	0.9	24	13.0	2.1	30.0	Li-Polymer	4100.0	3.0	32.0	0
1	251.77	172.17	8.95	470.0	micro	Android	mediatek	1	2	4	No info	nan cards	USB Type-C	version 2.0	1	10.1	2.3	24	5.0	0.9	30.0	Li-Polymer	4680.0	2.0	32.0	0
1	251.77	172.17	8.95	490.0	micro	Android	mediatek	1	2	4	Micro	1.0 cards	USB Type-C	version 2.0	1	10.1	1.0	24	5.0	0.9	30.0	Li-Polymer	4680.0	3.0	32.0	0
1	73.7	149.5	8.85	175.0	micro	Android	mediatek	1	2	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.2	0.9	24	13.0	2.1	30.0	Li-Polymer	5000.0	3.0	32.0	0
1	73.7	149.5	8.85	169.0	micro	Android	mediatek	1	2	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.2	0.9	24	13.0	2.1	30.0	Li-Polymer	5000.0	3.0	32.0	0
1	77.0	154.3	7.99	170.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.5	2.1	24	12.2	8.3	30.0	Li-Polymer	5000.0	4.0	64.0	1
1	77.7	158.67	8.95	170.0	micro	Android	qualcomm	1	No info	4	Nano	2.0 cards	USB Type-C	version 2.0	1	5.7	3.7	24	22.5	8.3	30.0	Li-Polymer	3300.0	8.0	64.0	0
1	242.3	166.1	7.1	490.0	micro	Android	qualcomm	1	No info	6	Nano	1.0 cards	USB Type-C	version 2.0	1	9.7	3.1	24	8.0	2.1	30.0	Li-Polymer	7800.0	3.0	32.0	0
1	76.24	151.4	8.3	175.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.5	2.1	24	15.9	2.1	30.0	Li-Polymer	4100.0	3.0	32.0	0
1	76.7	151.45	7.8	150.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 3.0	1	5.5	2.1	24	15.9	8.3	30.0	Li-Ion	3000.0	4.0	64.0	0
1	73.7	149.5	8.55	148.0	micro	Android	mediatek	1	1	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.2	0.9	24	13.0	2.1	30.0	Li-Polymer	4100.0	3.0	16.0	0
1	240.5	163.7	7.15	430.0	micro	Android	mediatek	1	2	6	No info	nan cards	USB Type-C	version 2.0	1	9.7	3.1	24	8.0	2.1	30.0	Li-Polymer	5900.0	4.0	32.0	1
1	73.98	146.87	7.69	144.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.2	2.1	24	16.3	8.3	30.0	Li-Ion	2650.0	4.0	32.0	0
1	205.2	136.4	7.62	310.0	micro	Android	qualcomm	1	No info	6	Micro	1.0 cards	USB Type-C	version 2.0	1	7.9	3.1	24	8.0	2.1	30.0	Li-Polymer	4680.0	2.0	16.0	0
1	73.7	149.5	8.55	158.0	micro	Android	mediatek	1	1	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.2	0.9	24	13.0	2.1	30.0	Li-Polymer	4100.0	3.0	16.0	0
1	77.38	152.59	7.69	155.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.5	2.1	24	16.3	8.3	30.0	Li-Ion	3000.0	4.0	32.0	0
1	76.9	151.0	10.7	160.0	micro	Android	qualcomm	1	1	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.5	0.9	24	8.0	0.9	30.0	Li-Ion	3010.0	2.0	16.0	0
1	71.0	144.5	9.98	140.0	micro	Android	mediatek	1	2	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.0	0.9	24	8.0	2.1	30.0	Li-Polymer	2070.0	2.0	16.0	0
1	67.0	135.0	10.1	133.0	micro	Android	mediatek	1	2	4	Micro	2.0 cards	Micro USB	version 2.0	1	4.5	0.4	24	5.0	0.9	30.0	Li-Ion	1600.0	1.0	8.0	0
1	77.5	156.0	10.55	202.0	micro	Android	qualcomm	1	No info	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.5	0.9	24	12.6	2.1	30.0	Li-Polymer	5000.0	2.0	8.0	0
1	84.0	164.55	10.55	190.0	micro	Android	qualcomm	1	No info	8	Micro	2.0 cards	Micro USB	version 2.0	1	6.0	0.9	24	12.6	2.1	30.0	Li-Polymer	3000.0	3.0	16.0	0
1	77.2	152.5	10.8	170.0	micro	Android	qualcomm	1	No info	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.5	0.9	24	12.6	2.1	30.0	Li-Polymer	3000.0	3.0	16.0	0
1	71.4	148.1	10.9	155.0	micro	Android	intel	1	2	2	Micro	1.0 cards	Micro USB	version 2.0	1	5.0	0.9	24	8.0	2.1	30.0	Li-Polymer	2500.0	1.0	8.0	0
1	75.5	151.8	8.3	153.0	micro	Android	qualcomm	1	No info	8	Micro	2.0 cards	Micro USB	version 2.0	1	5.5	2.1	24	13.0	2.1	30.0	Li-Ion	3030.0	3.0	16.0	0
1	203.2	134.5	6.9	317.0	micro	Android	intel	1	4	4	No info	nan cards	Micro USB	version 2.0	1	8.0	3.1	24	4.9			Li-Polymer	4000.0	2.0	16.0	2
1	77.2	152.5	10.9	170.0	micro	Android	intel	1	4	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.5	0.9	24	13.0	2.1	30.0	Li-Polymer	3000.0	2.0	16.0	0
1	78.84	158.9	11.95	185.0	micro	Android	intel	1	4	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.5	2.1	24	13.0	2.1	30.0	Li-Polymer	3000.0	2.0	32.0	2
1	77.2	152.5	10.9	170.0	micro	Android	intel	1	4	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.5	2.1	24	12.6	2.1	30.0	Li-Polymer	3000.0	4.0	64.0	0
1	66.2	132.2	12.6	149.0	micro	Android	intel	1	2	2	Micro	1.0 cards	Micro USB	version 2.0	1	4.5	0.4	24	4.9	2.1	30.0	Li-Polymer	2060.0	1.0	8.0	0
1	72.49	143.93	9.98	150.0	micro	Android	qualcomm	1	4	4	Micro	1.0 cards	Micro USB	version 2.0	1	5.0	2.1	24	12.8	8.3	30.0	Li-Polymer	2300.0	2.0	16.0	0
1	84.3	166.9	9.9	196.0	micro	Android	intel	1	2	2	Micro	2.0 cards	Micro USB	version 2.0	1	6.0	0.9	24	12.6	2.1	30.0	Li-Polymer	3300.0	2.0	16.0	0
1	200.0	114.0	8.65	290.0	No info	Android	qualcomm	1	4	4	Micro	1.0 cards	Micro USB	version 2.0	1	7.0	2.3	24	5.0	2.1	30.0	Li-Polymer	3950.0	2.0	16.0	0
1	196.8	120.6	10.8	302.0	micro	Android	mediatek	1	No info	4	No info	nan cards	Micro USB	version 2.0	1	7.0	1.0	24	5.0	2.1	30.0	Li-Polymer	4000.0	1.0	8.0	1
1	198.5	120.0	10.5	347.0	No info	Android	nvidia	1	2	5	Micro	1.0 cards	Micro USB	version 2.0	1	7.0	1.0	24	1.3	0.9		Li-Ion	4325.0	1.0	16.0	0
1	71.8	150.25	8.35	156.0	micro	Android	qualcomm	1	No info	8	Nano	1.0 cards	USB Type-C	version 2.0	1	4.5	1.7	24	13.0	8.3	30.0	Li-Ion	3000.0	4.0	32.0	1
1	76.13	158.85	8.35	170.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.99	2.3	24	13.0	8.3	30.0	Li-Ion	4000.0	4.0	64.0	0
1	71.8	151.4	8.5	168.0	micro	Android	qualcomm	1	No info	8	Nano	1.0 cards	USB Type-C	version 3.0	1	4.5	1.7	24	12.2	8.3	30.0	Li-Ion	3500.0	6.0	64.0	2
1	72.5	149.3	9.4	180.0	micro	Android	qualcomm	1	No info	8	Nano	1.0 cards	USB Type-C	version 3.1	1	4.5	1.7	24	12.3	8.3	30.0	Li-Ion	3505.0	3.0	32.0	0
1	75.4	153.9	7.0	165.0	micro	Android	qualcomm	1	No info	4	Nano	1.0 cards	USB Type-C	version 2.0	1	5.5	3.7	24	21.5	8.3	30.0	Li-Polymer	3000.0	4.0	32.0	0
1	72.5	147.0	7.4	135.0	micro	Android	qualcomm	1	No info	8	Nano	1.0 cards	Micro USB	version 2.0	1	5.2	2.1	24	13.0	2.1	30.0	Li-Ion	2610.0	3.0	16.0	0
1	77.2	147.0	9.4	192.0	micro	Android	qualcomm	1	No info	6	Nano	1.0 cards	Micro USB	version 2.0	1	5.4	3.7	24	18.0	8.3	30.0	Li-Polymer	3410.0	3.0	32.0	0
1	72.8	144.0	9.5	170.0	micro	BlackBerry	qualcomm	1	No info	2	Micro	1.0 cards	Micro USB	version 2.0	1	5.0	0.9	24	8.0	2.1	30.0	Li-Ion	2800.0	2.0	16.0	0
1	72.4	131.0	10.2	178.0	micro	BlackBerry	qualcomm	1	No info	2	Nano	1.0 cards	Micro USB	version 2.0	1	3.5	0.5	24	8.0	2.1	30.0	Li-Ion	2515.0	2.0	16.0	0
1	67.1	119.0	10.6	140.0	micro	BlackBerry	qualcomm	1	No info	2	Micro	1.0 cards	Micro USB	version 2.0	1	3.1	0.5	24	8.0	2.1	30.0	Li-Ion	2100.0	2.0	64.0	2
1	90.3	128.0	9.3	196.0	micro	BlackBerry	qualcomm	1	4	4	Nano	1.0 cards	Micro USB	version 2.0	1	4.5	2.1	24	13.0	2.1	60.0	Li-Polymer	3450.0	3.0	32.0	0
1	65.6	131.0	9.5	140.0	micro	BlackBerry	qualcomm	1	No info	2	Micro	1.0 cards	Micro USB	version 2.0	1	4.2	1.0	24	8.0	2.1	30.0	Li-Ion	1800.0	2.0	64.0	1
1	72.0	140.7	9.4	170.0	micro	BlackBerry	qualcomm	1	4	2	Micro	1.0 cards	Micro USB	version 2.0	1	5.0	0.9	24	8.0	2.1	30.0	Li-Ion	2880.0	2.0	16.0	0
1	66.0	114.0	12.0	120.0	micro	BlackBerry	marvell	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	2.8	0.2	24	5.0			Li-Ion	1450.0	0.5	0.5	0
1	66.0	120.0	10.8	120.0	micro	BlackBerry	qualcomm	1	1	2	Micro	1.0 cards	Micro USB	version 2.0	1	3.1	0.5	24	5.0	2.1	30.0	Li-Ion	2180.0	2.0	8.0	0
1	66.8	119.6	10.4	139.0	micro	BlackBerry	qualcomm	1	No info	2	Micro	1.0 cards	Micro USB	version 2.0	1	3.1	0.5	24	8.0	2.1	30.0	Li-Ion	2100.0	2.0	16.0	0
1	65.6	130.0	9.0	137.0	micro	BlackBerry	qualcomm	1	1	2	Micro	1.0 cards	Micro USB	version 2.0	1	4.2	1.0	24	8.0	2.1	30.0	Li-Ion	1800.0	2.0	16.0	0
1	60.0	109.0	12.7	103.0	micro	BlackBerry	No info	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	2.44	0.1	No info	3.1			Li-Ion	1450.0	0.5		0
1	60.0	109.0	11.2	98.0	micro	BlackBerry	marvell	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.2	0.2	No info	5.0	0.3		Li-Ion	1230.0	0.5	0.5	0
1	67.0	115.0	11.3	155.0	micro	BlackBerry	qualcomm	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	2.8	0.3	24	5.0	0.9		Li-Ion	1230.0	0.75	8.0	0
1	60.0	110.0	11.4	107.0	micro	BlackBerry	marvell	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	2.45	0.2	24	5.0	0.3		Li-Ion	1230.0	0.75	8.0	0
1	62.0	120.0	11.5	135.0	micro	BlackBerry	qualcomm	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.7	0.4	24	5.0	0.9		Li-Ion	1230.0	0.75	4.0	0
1	62.0	111.0	14.6	161.0	micro	BlackBerry	qualcomm	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.2	0.3	24	5.0	0.9		Li-Ion	1270.0	0.75	8.0	0
1	60.0	109.0	11.0	99.0	micro	BlackBerry	No info	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	2.44	0.2	No info	5.0	0.3		Li-Ion	1000.0	0.5	0.5	0
1	66.0	115.0	10.5	130.0	micro	BlackBerry	qualcomm	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	2.8	0.3	24	5.0	0.9		Li-Ion	1230.0	0.75	8.0	0
1	66.0	115.0	10.5	130.0	micro	BlackBerry	qualcomm	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	2.8	0.3	24	5.0	0.9		Li-Ion	1230.0	0.75	8.0	0
1	60.0	109.0	14.0	122.0	micro	BlackBerry	No info	1	No info	No info	Mini	1.0 cards	Micro USB	version 2.0	1	2.44	0.2	No info	5.0			Li-Polymer	1500.0	0.5	0.25	0
1	60.0	109.0	13.9	104.0	micro	BlackBerry	No info	1	No info	No info	Mini	1.0 cards	Micro USB	version 2.0	1	2.46	0.1	No info	1.9			Li-Ion	1150.0	0.5		0
1	60.0	109.0	13.9	104.0	micro	BlackBerry	No info	1	No info	No info	Mini	1.0 cards	Micro USB	version 2.0	1	2.46	0.1	16	1.9			Li-Ion	1150.0	0.25		0
1	81.0	168.5	14.8	322.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.3	2.5	24	48.0	8.3	30.0	Li-Polymer	6580.0	6.0	128.0	1
1	81.0	168.5	14.8	322.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.3	2.5	24	48.0	8.3	30.0	Li-Polymer	6580.0	6.0	128.0	1
1	81.4	162.9	12.85	268.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.21	2.4	24	15.9	8.3	30.0	Li-Polymer	5580.0	6.0	128.0	1
1					micro	Android	mediatek	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.3	2.5	24	15.9	8.3	30.0	Li-Polymer	13000.0	4.0	64.0	0
1	81.8	165.0	18.7	365.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.7	2.3	24	15.9	8.3	30.0	Li-Polymer	10000.0	4.0	64.0	0
1	89.7	181.0	11.5	315.0	micro	Android	mediatek	1	No info	4	Nano	2.0 cards	Micro USB	version 2.0	1	6.88	0.9	24	8.0	2.1	30.0	Li-Polymer	5580.0	3.0	16.0	0
1	81.4	162.9	12.85	268.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.21	2.4	24	15.9	8.3	30.0	Li-Polymer	5580.0	4.0	64.0	0
1	74.0	156.8	9.8	170.0	micro	Android	mediatek	1	No info	4	Nano	2.0 cards	Micro USB	version 2.0	1	6.09	0.8	24	8.0	2.1	30.0	Li-Polymer	4080.0	3.0	16.0	0
1	75.5	152.2	14.0	225.0	micro	Android	mediatek	1	No info	4	Micro	2.0 cards	USB Type-C	version 2.0	1	5.5	1.0	24	8.0	0.9	30.0	Li-Polymer	4400.0	3.0	16.0	0
1	81.3	165.9	16.5	283.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.84	2.5	24	15.9	8.3	30.0	Li-Polymer	4380.0	6.0	128.0	1
1	74.0	156.8	9.8	171.0	micro	Android	mediatek	1	2	4	Nano	2.0 cards	Micro USB	version 2.0	1	6.1	0.8	24	13.0	0.9	30.0	Li-Ion	4080.0	1.0	16.0	0
1	74.7	159.5	10.2	216.0	micro	Android	mediatek	1	2	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.01	2.3	24	15.9	2.1	30.0	Li-Polymer	4680.0	6.0	64.0	1
1	75.5	152.2	14.0	225.0	micro	Android	mediatek	1	2	4	Micro	2.0 cards	USB Type-C	version 2.0	1	5.5	1.0	24	8.0	0.9	30.0	Li-Polymer	4400.0	2.0	16.0	0
1	81.4	162.9	12.85	268.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.21	2.4	24	15.9	8.3	30.0	Li-Polymer	5580.0	6.0	128.0	1
1	69.4	141.2	9.8	140.0	micro	Android	mediatek	1	2	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.5	0.6	24	8.0	0.9	30.0	Li-Ion	2500.0	2.0	16.0	0
